duo,name,season,number_in_season,word_count
Homer vs Moe,Homer Simpson,24,16,3
Homer vs Moe,Homer Simpson,24,16,29
Homer vs Moe,Moe Szyslak,24,16,6
Homer vs Moe,Moe Szyslak,24,16,16
Homer vs Moe,Moe Szyslak,24,16,8
Homer vs Moe,Moe Szyslak,24,16,22
Homer vs Moe,Moe Szyslak,24,16,14
Homer vs Moe,Homer Simpson,24,16,4
Homer vs Moe,Homer Simpson,24,16,10
Homer vs Moe,Moe Szyslak,24,16,6
Homer vs Moe,Homer Simpson,24,17,15
Homer vs Moe,Homer Simpson,24,17,6
Homer vs Moe,Homer Simpson,24,17,13
Homer vs Moe,Homer Simpson,24,17,4
Homer vs Moe,Homer Simpson,24,17,16
Homer vs Moe,Homer Simpson,24,17,13
Homer vs Moe,Homer Simpson,24,17,2
Homer vs Moe,Homer Simpson,24,17,2
Homer vs Moe,Homer Simpson,24,17,9
Homer vs Moe,Homer Simpson,24,17,4
Homer vs Moe,Homer Simpson,24,17,11
Homer vs Moe,Homer Simpson,24,17,1
Homer vs Moe,Homer Simpson,24,17,13
Homer vs Moe,Homer Simpson,24,17,5
Homer vs Moe,Homer Simpson,24,17,6
Homer vs Moe,Homer Simpson,24,17,6
Homer vs Moe,Homer Simpson,24,17,2
Homer vs Moe,Homer Simpson,24,17,12
Homer vs Moe,Homer Simpson,24,17,9
Homer vs Moe,Homer Simpson,24,17,26
Homer vs Moe,Homer Simpson,24,17,12
Homer vs Moe,Homer Simpson,24,17,8
Homer vs Moe,Homer Simpson,24,17,17
Homer vs Moe,Homer Simpson,24,17,27
Homer vs Moe,Homer Simpson,24,17,7
Homer vs Moe,Homer Simpson,24,17,11
Homer vs Moe,Homer Simpson,24,17,19
Homer vs Moe,Homer Simpson,24,17,16
Homer vs Moe,Homer Simpson,24,17,4
Homer vs Moe,Homer Simpson,24,17,7
Homer vs Moe,Homer Simpson,24,17,3
Homer vs Moe,Homer Simpson,24,17,9
Homer vs Moe,Homer Simpson,24,17,5
Homer vs Moe,Homer Simpson,24,17,7
Homer vs Moe,Homer Simpson,24,17,8
Homer vs Moe,Homer Simpson,24,17,28
Homer vs Moe,Homer Simpson,24,17,3
Homer vs Moe,Homer Simpson,24,17,16
Homer vs Moe,Homer Simpson,24,17,18
Homer vs Moe,Homer Simpson,24,17,9
Homer vs Moe,Homer Simpson,24,17,5
Homer vs Moe,Homer Simpson,24,17,24
Homer vs Moe,Homer Simpson,24,17,8
Homer vs Moe,Homer Simpson,24,17,25
Homer vs Moe,Homer Simpson,24,17,10
Homer vs Moe,Homer Simpson,24,17,27
Homer vs Moe,Homer Simpson,24,17,9
Homer vs Moe,Homer Simpson,24,17,15
Homer vs Moe,Moe Szyslak,24,17,37
Homer vs Moe,Homer Simpson,24,17,7
Homer vs Moe,Moe Szyslak,24,17,26
Homer vs Moe,Moe Szyslak,24,17,34
Homer vs Moe,Homer Simpson,24,17,2
Homer vs Moe,Homer Simpson,24,17,8
Homer vs Moe,Homer Simpson,24,17,16
Homer vs Moe,Homer Simpson,24,17,13
Homer vs Moe,Homer Simpson,24,17,19
Homer vs Moe,Homer Simpson,24,17,12
Homer vs Moe,Homer Simpson,24,17,3
Homer vs Moe,Homer Simpson,24,17,22
Homer vs Moe,Homer Simpson,24,17,8
Homer vs Moe,Homer Simpson,24,17,4
Homer vs Moe,Homer Simpson,24,17,5
Homer vs Moe,Homer Simpson,24,17,4
Homer vs Moe,Homer Simpson,24,17,11
Homer vs Moe,Homer Simpson,24,17,2
Homer vs Moe,Homer Simpson,24,17,3
Homer vs Moe,Homer Simpson,24,17,3
Homer vs Moe,Homer Simpson,24,17,2
Homer vs Moe,Homer Simpson,24,18,12
Homer vs Moe,Homer Simpson,24,18,16
Homer vs Moe,Homer Simpson,24,18,10
Homer vs Moe,Homer Simpson,24,18,4
Homer vs Moe,Homer Simpson,24,18,8
Homer vs Moe,Homer Simpson,24,18,8
Homer vs Moe,Homer Simpson,24,18,7
Homer vs Moe,Homer Simpson,24,18,5
Homer vs Moe,Homer Simpson,24,18,13
Homer vs Moe,Homer Simpson,24,18,1
Homer vs Moe,Moe Szyslak,24,18,8
Homer vs Moe,Homer Simpson,24,18,8
Homer vs Moe,Homer Simpson,24,18,4
Homer vs Moe,Moe Szyslak,24,18,24
Homer vs Moe,Moe Szyslak,24,18,11
Homer vs Moe,Moe Szyslak,24,18,29
Homer vs Moe,Homer Simpson,24,18,25
Homer vs Moe,Homer Simpson,24,18,23
Homer vs Moe,Homer Simpson,24,18,2
Homer vs Moe,Homer Simpson,24,18,11
Homer vs Moe,Homer Simpson,24,18,7
Homer vs Moe,Homer Simpson,24,18,23
Homer vs Moe,Homer Simpson,24,18,5
Homer vs Moe,Homer Simpson,24,18,7
Homer vs Moe,Homer Simpson,24,18,7
Homer vs Moe,Homer Simpson,24,18,17
Homer vs Moe,Homer Simpson,24,18,2
Homer vs Moe,Homer Simpson,24,18,4
Homer vs Moe,Homer Simpson,24,18,6
Homer vs Moe,Homer Simpson,24,18,19
Homer vs Moe,Homer Simpson,24,18,33
Homer vs Moe,Homer Simpson,24,18,13
Homer vs Moe,Homer Simpson,24,18,5
Homer vs Moe,Homer Simpson,24,18,4
Homer vs Moe,Homer Simpson,24,18,30
Homer vs Moe,Homer Simpson,24,18,16
Homer vs Moe,Homer Simpson,24,19,2
Homer vs Moe,Moe Szyslak,24,18,13
Homer vs Moe,Homer Simpson,24,18,18
Homer vs Moe,Moe Szyslak,24,18,5
Homer vs Moe,Moe Szyslak,24,18,2
Homer vs Moe,Homer Simpson,24,18,5
Homer vs Moe,Homer Simpson,24,18,4
Homer vs Moe,Homer Simpson,24,18,53
Homer vs Moe,Homer Simpson,24,19,2
Homer vs Moe,Homer Simpson,24,19,5
Homer vs Moe,Homer Simpson,24,19,20
Homer vs Moe,Homer Simpson,24,19,22
Homer vs Moe,Homer Simpson,24,19,13
Homer vs Moe,Homer Simpson,24,19,4
Homer vs Moe,Moe Szyslak,24,19,9
Homer vs Moe,Moe Szyslak,24,19,9
Homer vs Moe,Moe Szyslak,24,19,40
Homer vs Moe,Moe Szyslak,24,19,18
Homer vs Moe,Moe Szyslak,24,19,4
Homer vs Moe,Moe Szyslak,24,19,7
Homer vs Moe,Moe Szyslak,24,19,5
Homer vs Moe,Moe Szyslak,24,19,8
Homer vs Moe,Moe Szyslak,24,19,6
Homer vs Moe,Moe Szyslak,24,19,1
Homer vs Moe,Moe Szyslak,24,19,18
Homer vs Moe,Moe Szyslak,24,19,6
Homer vs Moe,Homer Simpson,24,19,3
Homer vs Moe,Homer Simpson,24,19,14
Homer vs Moe,Homer Simpson,24,19,10
Homer vs Moe,Homer Simpson,24,19,17
Homer vs Moe,Moe Szyslak,24,19,3
Homer vs Moe,Moe Szyslak,24,19,13
Homer vs Moe,Moe Szyslak,24,19,12
Homer vs Moe,Homer Simpson,24,19,13
Homer vs Moe,Moe Szyslak,24,19,2
Homer vs Moe,Homer Simpson,24,19,2
Homer vs Moe,Moe Szyslak,24,19,22
Homer vs Moe,Moe Szyslak,24,19,15
Homer vs Moe,Homer Simpson,24,19,4
Homer vs Moe,Homer Simpson,24,19,11
Homer vs Moe,Moe Szyslak,24,19,14
Homer vs Moe,Moe Szyslak,24,19,4
Homer vs Moe,Moe Szyslak,24,19,11
Homer vs Moe,Moe Szyslak,24,19,15
Homer vs Moe,Moe Szyslak,24,19,1
Homer vs Moe,Moe Szyslak,24,19,10
Homer vs Moe,Moe Szyslak,24,19,3
Homer vs Moe,Moe Szyslak,24,19,9
Homer vs Moe,Homer Simpson,24,19,5
Homer vs Moe,Moe Szyslak,24,19,5
Homer vs Moe,Moe Szyslak,24,19,27
Homer vs Moe,Homer Simpson,24,19,11
Homer vs Moe,Moe Szyslak,24,19,11
Homer vs Moe,Homer Simpson,24,19,7
Homer vs Moe,Homer Simpson,24,19,2
Homer vs Moe,Homer Simpson,24,19,11
Homer vs Moe,Moe Szyslak,24,19,4
Homer vs Moe,Moe Szyslak,24,19,13
Homer vs Moe,Moe Szyslak,24,19,17
Homer vs Moe,Moe Szyslak,24,19,16
Homer vs Moe,Moe Szyslak,24,19,16
Homer vs Moe,Moe Szyslak,24,19,21
Homer vs Moe,Moe Szyslak,24,19,14
Homer vs Moe,Moe Szyslak,24,19,26
Homer vs Moe,Moe Szyslak,24,19,3
Homer vs Moe,Moe Szyslak,24,19,14
Homer vs Moe,Moe Szyslak,24,19,5
Homer vs Moe,Moe Szyslak,24,19,5
Homer vs Moe,Homer Simpson,24,19,7
Homer vs Moe,Moe Szyslak,24,19,13
Homer vs Moe,Moe Szyslak,24,19,7
Homer vs Moe,Moe Szyslak,24,19,18
Homer vs Moe,Moe Szyslak,24,19,8
Homer vs Moe,Moe Szyslak,24,19,1
Homer vs Moe,Moe Szyslak,24,19,8
Homer vs Moe,Moe Szyslak,24,19,3
Homer vs Moe,Moe Szyslak,24,19,12
Homer vs Moe,Moe Szyslak,24,19,15
Homer vs Moe,Moe Szyslak,24,19,6
Homer vs Moe,Moe Szyslak,24,19,28
Homer vs Moe,Homer Simpson,24,19,11
Homer vs Moe,Moe Szyslak,24,19,24
Homer vs Moe,Moe Szyslak,24,19,3
Homer vs Moe,Moe Szyslak,24,19,2
Homer vs Moe,Moe Szyslak,24,19,7
Homer vs Moe,Moe Szyslak,24,19,8
Homer vs Moe,Moe Szyslak,24,19,3
Homer vs Moe,Moe Szyslak,24,19,12
Homer vs Moe,Moe Szyslak,24,19,3
Homer vs Moe,Moe Szyslak,24,19,14
Homer vs Moe,Moe Szyslak,24,19,14
Homer vs Moe,Moe Szyslak,24,19,11
Homer vs Moe,Moe Szyslak,24,19,13
Homer vs Moe,Homer Simpson,24,20,2
Homer vs Moe,Homer Simpson,24,20,5
Homer vs Moe,Homer Simpson,24,20,5
Homer vs Moe,Homer Simpson,24,20,2
Homer vs Moe,Homer Simpson,24,20,2
Homer vs Moe,Homer Simpson,24,20,4
Homer vs Moe,Homer Simpson,24,20,15
Homer vs Moe,Moe Szyslak,24,20,12
Homer vs Moe,Moe Szyslak,24,20,9
Homer vs Moe,Homer Simpson,24,20,11
Homer vs Moe,Moe Szyslak,24,20,29
Homer vs Moe,Homer Simpson,24,20,16
Homer vs Moe,Moe Szyslak,24,20,8
Homer vs Moe,Moe Szyslak,24,20,10
Homer vs Moe,Moe Szyslak,24,20,7
Homer vs Moe,Homer Simpson,24,20,2
Homer vs Moe,Homer Simpson,24,20,9
Homer vs Moe,Homer Simpson,24,20,5
Homer vs Moe,Homer Simpson,24,20,12
Homer vs Moe,Homer Simpson,24,20,4
Homer vs Moe,Homer Simpson,24,20,3
Homer vs Moe,Homer Simpson,24,20,22
Homer vs Moe,Homer Simpson,24,20,10
Homer vs Moe,Homer Simpson,24,20,7
Homer vs Moe,Homer Simpson,24,20,9
Homer vs Moe,Homer Simpson,24,20,7
Homer vs Moe,Homer Simpson,24,20,4
Homer vs Moe,Homer Simpson,24,20,1
Homer vs Moe,Homer Simpson,24,20,9
Homer vs Moe,Homer Simpson,24,20,4
Homer vs Moe,Homer Simpson,24,20,8
Homer vs Moe,Homer Simpson,24,21,6
Homer vs Moe,Homer Simpson,24,21,10
Homer vs Moe,Homer Simpson,24,21,5
Homer vs Moe,Homer Simpson,24,21,5
Homer vs Moe,Homer Simpson,24,21,1
Homer vs Moe,Homer Simpson,24,21,12
Homer vs Moe,Homer Simpson,24,21,11
Homer vs Moe,Homer Simpson,24,21,15
Homer vs Moe,Moe Szyslak,24,21,7
Homer vs Moe,Homer Simpson,24,21,10
Homer vs Moe,Homer Simpson,24,21,7
Homer vs Moe,Moe Szyslak,24,21,20
Homer vs Moe,Homer Simpson,24,21,15
Homer vs Moe,Moe Szyslak,24,21,9
Homer vs Moe,Homer Simpson,24,21,8
Homer vs Moe,Moe Szyslak,24,21,6
Homer vs Moe,Moe Szyslak,24,21,10
Homer vs Moe,Homer Simpson,24,21,9
Homer vs Moe,Homer Simpson,24,21,15
Homer vs Moe,Homer Simpson,24,21,7
Homer vs Moe,Moe Szyslak,24,21,12
Homer vs Moe,Homer Simpson,24,21,5
Homer vs Moe,Homer Simpson,24,21,8
Homer vs Moe,Moe Szyslak,24,21,21
Homer vs Moe,Homer Simpson,24,21,8
Homer vs Moe,Moe Szyslak,24,21,4
Homer vs Moe,Moe Szyslak,24,21,9
Homer vs Moe,Homer Simpson,24,21,15
Homer vs Moe,Moe Szyslak,24,21,8
Homer vs Moe,Homer Simpson,24,21,3
Homer vs Moe,Moe Szyslak,24,21,8
Homer vs Moe,Homer Simpson,24,21,15
Homer vs Moe,Moe Szyslak,24,21,6
Homer vs Moe,Moe Szyslak,24,21,35
Homer vs Moe,Homer Simpson,24,21,13
Homer vs Moe,Moe Szyslak,24,21,5
Homer vs Moe,Homer Simpson,24,21,10
Homer vs Moe,Moe Szyslak,24,21,36
Homer vs Moe,Homer Simpson,24,21,8
Homer vs Moe,Homer Simpson,24,21,19
Homer vs Moe,Moe Szyslak,24,21,15
Homer vs Moe,Moe Szyslak,24,21,16
Homer vs Moe,Homer Simpson,24,21,11
Homer vs Moe,Homer Simpson,24,21,6
Homer vs Moe,Homer Simpson,24,21,13
Homer vs Moe,Homer Simpson,24,21,5
Homer vs Moe,Moe Szyslak,24,21,2
Homer vs Moe,Moe Szyslak,24,21,7
Homer vs Moe,Homer Simpson,24,21,6
Homer vs Moe,Moe Szyslak,24,21,19
Homer vs Moe,Homer Simpson,24,21,15
Homer vs Moe,Homer Simpson,24,21,23
Homer vs Moe,Homer Simpson,24,21,6
Homer vs Moe,Moe Szyslak,24,21,20
Homer vs Moe,Homer Simpson,24,21,21
Homer vs Moe,Moe Szyslak,24,21,7
Homer vs Moe,Moe Szyslak,24,21,23
Homer vs Moe,Homer Simpson,24,21,5
Homer vs Moe,Moe Szyslak,24,21,4
Homer vs Moe,Moe Szyslak,24,21,8
Homer vs Moe,Homer Simpson,24,21,7
Homer vs Moe,Moe Szyslak,24,21,6
Homer vs Moe,Moe Szyslak,24,21,13
Homer vs Moe,Homer Simpson,24,21,9
Homer vs Moe,Homer Simpson,24,21,8
Homer vs Moe,Moe Szyslak,24,21,11
Homer vs Moe,Homer Simpson,24,21,4
Homer vs Moe,Moe Szyslak,24,21,12
Homer vs Moe,Moe Szyslak,24,21,14
Homer vs Moe,Moe Szyslak,24,21,10
Homer vs Moe,Moe Szyslak,24,21,10
Homer vs Moe,Moe Szyslak,24,21,11
Homer vs Moe,Homer Simpson,24,21,5
Homer vs Moe,Homer Simpson,24,21,6
Homer vs Moe,Homer Simpson,24,21,3
Homer vs Moe,Homer Simpson,24,21,17
Homer vs Moe,Homer Simpson,24,21,2
Homer vs Moe,Moe Szyslak,24,21,11
Homer vs Moe,Moe Szyslak,24,21,14
Homer vs Moe,Homer Simpson,24,21,5
Homer vs Moe,Homer Simpson,24,21,14
Homer vs Moe,Homer Simpson,24,21,23
Homer vs Moe,Homer Simpson,24,21,13
Homer vs Moe,Homer Simpson,24,21,13
Homer vs Moe,Moe Szyslak,24,21,14
Homer vs Moe,Homer Simpson,24,21,7
Homer vs Moe,Homer Simpson,24,21,9
Homer vs Moe,Moe Szyslak,24,21,1
Homer vs Moe,Homer Simpson,24,21,1
Homer vs Moe,Homer Simpson,24,21,1
Homer vs Moe,Homer Simpson,24,21,5
Homer vs Moe,Homer Simpson,24,21,7
Homer vs Moe,Homer Simpson,24,21,13
Homer vs Moe,Homer Simpson,24,21,31
Homer vs Moe,Homer Simpson,24,21,17
Homer vs Moe,Homer Simpson,24,21,8
Homer vs Moe,Moe Szyslak,24,21,6
Homer vs Moe,Moe Szyslak,24,21,9
Homer vs Moe,Homer Simpson,24,21,5
Homer vs Moe,Homer Simpson,24,21,9
Homer vs Moe,Moe Szyslak,24,21,12
Homer vs Moe,Homer Simpson,24,21,3
Homer vs Moe,Homer Simpson,24,21,20
Homer vs Moe,Homer Simpson,24,21,27
Homer vs Moe,Homer Simpson,24,21,16
Homer vs Moe,Homer Simpson,24,21,22
Homer vs Moe,Moe Szyslak,24,21,38
Homer vs Moe,Homer Simpson,24,21,24
Homer vs Moe,Homer Simpson,24,22,10
Homer vs Moe,Moe Szyslak,24,21,22
Homer vs Moe,Homer Simpson,24,21,14
Homer vs Moe,Moe Szyslak,24,21,21
Homer vs Moe,Homer Simpson,24,21,9
Homer vs Moe,Homer Simpson,24,21,1
Homer vs Moe,Homer Simpson,24,21,4
Homer vs Moe,Homer Simpson,24,22,18
Homer vs Moe,Homer Simpson,24,22,4
Homer vs Moe,Homer Simpson,24,22,6
Homer vs Moe,Homer Simpson,24,22,4
Homer vs Moe,Homer Simpson,24,22,8
Homer vs Moe,Homer Simpson,24,22,18
Homer vs Moe,Homer Simpson,24,22,10
Homer vs Moe,Homer Simpson,24,22,22
Homer vs Moe,Homer Simpson,24,22,14
Homer vs Moe,Homer Simpson,24,22,24
Homer vs Moe,Homer Simpson,24,22,7
Homer vs Moe,Homer Simpson,24,22,28
Homer vs Moe,Homer Simpson,24,22,21
Homer vs Moe,Homer Simpson,24,22,12
Homer vs Moe,Homer Simpson,24,22,7
Homer vs Moe,Homer Simpson,24,22,12
Homer vs Moe,Homer Simpson,24,22,7
Homer vs Moe,Homer Simpson,24,22,4
Homer vs Moe,Moe Szyslak,24,22,1
Homer vs Moe,Moe Szyslak,24,22,6
Homer vs Moe,Homer Simpson,24,22,5
Homer vs Moe,Homer Simpson,24,22,39
Homer vs Moe,Homer Simpson,24,22,12
Homer vs Moe,Homer Simpson,24,22,2
Homer vs Moe,Homer Simpson,24,22,10
Homer vs Moe,Moe Szyslak,24,22,6
Homer vs Moe,Moe Szyslak,24,22,9
Homer vs Moe,Homer Simpson,24,22,24
Homer vs Moe,Homer Simpson,24,22,6
Homer vs Moe,Homer Simpson,24,22,2
Homer vs Moe,Homer Simpson,24,22,5
Homer vs Moe,Homer Simpson,24,22,6
Homer vs Moe,Homer Simpson,24,22,6
Homer vs Moe,Homer Simpson,24,22,28
Homer vs Moe,Moe Szyslak,24,22,12
Homer vs Moe,Moe Szyslak,24,22,6
Homer vs Moe,Homer Simpson,24,22,8
Homer vs Moe,Homer Simpson,24,22,3
Homer vs Moe,Homer Simpson,24,22,14
Homer vs Moe,Homer Simpson,24,22,7
Homer vs Moe,Homer Simpson,24,22,19
Homer vs Moe,Homer Simpson,24,22,9
Homer vs Moe,Homer Simpson,24,22,5
Homer vs Moe,Moe Szyslak,24,22,15
Homer vs Moe,Homer Simpson,24,22,26
Homer vs Moe,Homer Simpson,24,22,6
Homer vs Moe,Homer Simpson,24,22,7
Homer vs Moe,Homer Simpson,24,22,5
Homer vs Moe,Homer Simpson,24,22,7
Homer vs Moe,Homer Simpson,24,22,51
Homer vs Moe,Homer Simpson,24,22,11
Homer vs Moe,Homer Simpson,24,22,8
Homer vs Moe,Homer Simpson,24,22,5
Homer vs Moe,Homer Simpson,24,22,11
Homer vs Moe,Homer Simpson,24,22,5
Homer vs Moe,Homer Simpson,25,1,26
Homer vs Moe,Homer Simpson,25,1,12
Homer vs Moe,Homer Simpson,25,1,5
Homer vs Moe,Homer Simpson,25,1,25
Homer vs Moe,Homer Simpson,25,1,14
Homer vs Moe,Homer Simpson,25,1,12
Homer vs Moe,Homer Simpson,25,1,14
Homer vs Moe,Homer Simpson,25,1,12
Homer vs Moe,Homer Simpson,25,1,9
Homer vs Moe,Homer Simpson,25,1,13
Homer vs Moe,Homer Simpson,25,1,7
Homer vs Moe,Homer Simpson,25,1,2
Homer vs Moe,Homer Simpson,25,1,2
Homer vs Moe,Homer Simpson,25,1,9
Homer vs Moe,Homer Simpson,25,1,22
Homer vs Moe,Homer Simpson,25,1,4
Homer vs Moe,Homer Simpson,25,1,12
Homer vs Moe,Homer Simpson,25,1,8
Homer vs Moe,Homer Simpson,25,1,6
Homer vs Moe,Homer Simpson,25,1,12
Homer vs Moe,Homer Simpson,25,1,2
Homer vs Moe,Moe Szyslak,25,1,13
Homer vs Moe,Homer Simpson,25,1,8
Homer vs Moe,Moe Szyslak,25,1,6
Homer vs Moe,Moe Szyslak,25,1,2
Homer vs Moe,Homer Simpson,25,1,21
Homer vs Moe,Homer Simpson,25,1,14
Homer vs Moe,Homer Simpson,25,1,3
Homer vs Moe,Homer Simpson,25,1,3
Homer vs Moe,Homer Simpson,25,1,13
Homer vs Moe,Homer Simpson,25,1,7
Homer vs Moe,Homer Simpson,25,1,2
Homer vs Moe,Homer Simpson,25,1,5
Homer vs Moe,Homer Simpson,25,1,5
Homer vs Moe,Homer Simpson,25,1,6
Homer vs Moe,Homer Simpson,25,1,9
Homer vs Moe,Homer Simpson,25,1,2
Homer vs Moe,Homer Simpson,25,1,6
Homer vs Moe,Homer Simpson,25,1,11
Homer vs Moe,Homer Simpson,25,1,1
Homer vs Moe,Homer Simpson,25,1,6
Homer vs Moe,Homer Simpson,25,1,10
Homer vs Moe,Homer Simpson,25,1,8
Homer vs Moe,Homer Simpson,25,1,23
Homer vs Moe,Homer Simpson,25,1,2
Homer vs Moe,Homer Simpson,25,1,3
Homer vs Moe,Homer Simpson,25,1,5
Homer vs Moe,Homer Simpson,25,1,6
Homer vs Moe,Homer Simpson,25,1,5
Homer vs Moe,Homer Simpson,25,1,9
Homer vs Moe,Homer Simpson,25,1,5
Homer vs Moe,Homer Simpson,25,1,17
Homer vs Moe,Homer Simpson,25,1,10
Homer vs Moe,Homer Simpson,25,1,25
Homer vs Moe,Homer Simpson,25,1,21
Homer vs Moe,Homer Simpson,25,1,8
Homer vs Moe,Homer Simpson,25,1,18
Homer vs Moe,Homer Simpson,25,1,29
Homer vs Moe,Homer Simpson,25,1,1
Homer vs Moe,Homer Simpson,25,1,24
Homer vs Moe,Homer Simpson,25,1,19
Homer vs Moe,Homer Simpson,25,1,25
Homer vs Moe,Homer Simpson,25,1,11
Homer vs Moe,Homer Simpson,25,1,8
Homer vs Moe,Homer Simpson,25,1,15
Homer vs Moe,Homer Simpson,25,1,8
Homer vs Moe,Homer Simpson,25,1,12
Homer vs Moe,Homer Simpson,25,1,3
Homer vs Moe,Homer Simpson,25,1,14
Homer vs Moe,Homer Simpson,25,1,8
Homer vs Moe,Moe Szyslak,25,1,12
Homer vs Moe,Homer Simpson,25,2,2
Homer vs Moe,Moe Szyslak,25,2,11
Homer vs Moe,Moe Szyslak,25,2,19
Homer vs Moe,Homer Simpson,25,2,10
Homer vs Moe,Homer Simpson,25,2,1
Homer vs Moe,Homer Simpson,25,2,2
Homer vs Moe,Homer Simpson,25,2,16
Homer vs Moe,Homer Simpson,25,2,8
Homer vs Moe,Homer Simpson,25,2,11
Homer vs Moe,Homer Simpson,25,2,4
Homer vs Moe,Homer Simpson,25,2,7
Homer vs Moe,Homer Simpson,25,2,7
Homer vs Moe,Homer Simpson,25,2,2
Homer vs Moe,Homer Simpson,25,2,1
Homer vs Moe,Homer Simpson,25,2,20
Homer vs Moe,Moe Szyslak,25,2,3
Homer vs Moe,Moe Szyslak,25,2,7
Homer vs Moe,Moe Szyslak,25,2,5
Homer vs Moe,Moe Szyslak,25,2,15
Homer vs Moe,Homer Simpson,25,2,14
Homer vs Moe,Homer Simpson,25,2,6
Homer vs Moe,Homer Simpson,25,2,16
Homer vs Moe,Moe Szyslak,25,2,14
Homer vs Moe,Moe Szyslak,25,2,14
Homer vs Moe,Moe Szyslak,25,2,7
Homer vs Moe,Moe Szyslak,25,2,23
Homer vs Moe,Moe Szyslak,25,2,24
Homer vs Moe,Homer Simpson,25,2,29
Homer vs Moe,Homer Simpson,25,2,38
Homer vs Moe,Homer Simpson,25,2,7
Homer vs Moe,Homer Simpson,25,2,6
Homer vs Moe,Homer Simpson,25,2,8
Homer vs Moe,Homer Simpson,25,2,27
Homer vs Moe,Homer Simpson,25,2,19
Homer vs Moe,Homer Simpson,25,2,7
Homer vs Moe,Homer Simpson,25,2,19
Homer vs Moe,Homer Simpson,25,2,7
Homer vs Moe,Homer Simpson,25,2,24
Homer vs Moe,Homer Simpson,25,2,9
Homer vs Moe,Homer Simpson,25,2,5
Homer vs Moe,Moe Szyslak,25,2,17
Homer vs Moe,Moe Szyslak,25,2,5
Homer vs Moe,Homer Simpson,25,2,20
Homer vs Moe,Homer Simpson,25,2,20
Homer vs Moe,Homer Simpson,25,2,15
Homer vs Moe,Homer Simpson,25,2,7
Homer vs Moe,Homer Simpson,25,2,11
Homer vs Moe,Homer Simpson,25,2,8
Homer vs Moe,Homer Simpson,25,2,9
Homer vs Moe,Homer Simpson,25,4,11
Homer vs Moe,Homer Simpson,25,4,17
Homer vs Moe,Homer Simpson,25,4,6
Homer vs Moe,Homer Simpson,25,4,7
Homer vs Moe,Homer Simpson,25,4,5
Homer vs Moe,Homer Simpson,25,4,4
Homer vs Moe,Moe Szyslak,25,4,20
Homer vs Moe,Moe Szyslak,25,4,2
Homer vs Moe,Homer Simpson,25,4,5
Homer vs Moe,Homer Simpson,25,4,18
Homer vs Moe,Homer Simpson,25,4,7
Homer vs Moe,Homer Simpson,25,4,36
Homer vs Moe,Homer Simpson,25,4,26
Homer vs Moe,Homer Simpson,25,4,2
Homer vs Moe,Homer Simpson,25,4,16
Homer vs Moe,Homer Simpson,25,4,9
Homer vs Moe,Homer Simpson,25,4,3
Homer vs Moe,Homer Simpson,25,4,2
Homer vs Moe,Homer Simpson,25,4,15
Homer vs Moe,Homer Simpson,25,4,13
Homer vs Moe,Homer Simpson,25,4,13
Homer vs Moe,Homer Simpson,25,4,5
Homer vs Moe,Homer Simpson,25,4,16
Homer vs Moe,Homer Simpson,25,4,12
Homer vs Moe,Homer Simpson,25,4,7
Homer vs Moe,Homer Simpson,25,4,3
Homer vs Moe,Homer Simpson,25,4,16
Homer vs Moe,Homer Simpson,25,4,4
Homer vs Moe,Homer Simpson,25,4,3
Homer vs Moe,Homer Simpson,25,4,6
Homer vs Moe,Homer Simpson,25,4,3
Homer vs Moe,Homer Simpson,25,4,11
Homer vs Moe,Homer Simpson,25,4,19
Homer vs Moe,Homer Simpson,25,4,7
Homer vs Moe,Homer Simpson,25,4,34
Homer vs Moe,Homer Simpson,25,4,15
Homer vs Moe,Homer Simpson,25,4,32
Homer vs Moe,Homer Simpson,25,4,1
Homer vs Moe,Homer Simpson,25,4,13
Homer vs Moe,Homer Simpson,25,4,2
Homer vs Moe,Homer Simpson,25,4,9
Homer vs Moe,Homer Simpson,25,4,2
Homer vs Moe,Homer Simpson,25,4,12
Homer vs Moe,Homer Simpson,25,4,5
Homer vs Moe,Homer Simpson,25,4,13
Homer vs Moe,Homer Simpson,25,4,43
Homer vs Moe,Homer Simpson,25,4,7
Homer vs Moe,Homer Simpson,25,4,3
Homer vs Moe,Homer Simpson,25,4,7
Homer vs Moe,Homer Simpson,25,4,21
Homer vs Moe,Homer Simpson,25,5,10
Homer vs Moe,Homer Simpson,25,5,8
Homer vs Moe,Homer Simpson,25,5,9
Homer vs Moe,Homer Simpson,25,5,4
Homer vs Moe,Moe Szyslak,25,5,13
Homer vs Moe,Homer Simpson,25,5,3
Homer vs Moe,Homer Simpson,25,5,17
Homer vs Moe,Homer Simpson,25,5,5
Homer vs Moe,Homer Simpson,25,5,5
Homer vs Moe,Homer Simpson,25,5,4
Homer vs Moe,Homer Simpson,25,5,2
Homer vs Moe,Homer Simpson,25,5,7
Homer vs Moe,Homer Simpson,25,5,19
Homer vs Moe,Homer Simpson,25,5,11
Homer vs Moe,Homer Simpson,25,5,5
Homer vs Moe,Homer Simpson,25,5,13
Homer vs Moe,Homer Simpson,25,5,6
Homer vs Moe,Homer Simpson,25,5,19
Homer vs Moe,Homer Simpson,25,5,3
Homer vs Moe,Homer Simpson,25,5,16
Homer vs Moe,Homer Simpson,25,5,5
Homer vs Moe,Homer Simpson,25,5,12
